cd_cnpj;fl_matriz;dt_abertura;nm_razao_social;cd_natureza_juridica;de_natureza_juridica;nm_logradouro;nu_logradouro;cd_cep;nm_bairro;nm_municipio;sg_uf;de_situacao;de_classif_natureza_juridica;vl_latitude;vl_longitude;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;fl_optante_simples;qt_filial;fl_optante_simei;de_saude_tributaria;de_nivel_atividade
4907540000000;1;2/18/2002;F DE ASSIS MELO ME;2135;EMPRESARIO INDIVIDUAL;RUA DA BANDEIRA;52;62184000;CENTRO;CARIRE;CE;BAIXADA;PRIVADO;-3,94904;-40,4736592;0;0;0;0;0;0;0;INATIVA
12537300000000;1;9/16/2010;GERALDO SIMIAO AZEVEDO ME;2135;EMPRESARIO INDIVIDUAL;RUA RICARDO EMILIO MICHEL;66;81250610;CIDADE INDUSTRIAL;CURITIBA;PR;BAIXADA;PRIVADO;-25,4876981;-49,3406071;0;0;0;0;0;0;0;INATIVA
9437540000000;1;3/24/2008;H D INFORMATICA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA DAS BANDEIRAS;806;79081310;JARDIM NHANHA;CAMPO GRANDE;MS;BAIXADA;PRIVADO;-20,4798635;-54,6215663;0;0;0;0;0;0;0;INATIVA
10118100000000;1;07/12/2008;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR SP PSDC;3999;ASSOCIACAO PRIVADA;AVENIDA ANTONIETA PASQUARELLI PENTEADO;170;7786515;ALTOS DE JORDANESIA;CAJAMAR;SP;BAIXADA;PRIVADO;-23,3362278;-46,8345215;0;0;0;0;0;0;0;INATIVA
3814360000000;1;05/11/2000;ITIBAN CONTABILIDADE LTDA ME SC;2240;SOCIEDADE SIMPLES LIMITADA;RUA JOAO CLAPP;542;14080350;CAMPOS ELISEOS;RIBEIRAO PRETO;SP;BAIXADA;PRIVADO;-21,1606727;-47,8024612;0;0;0;0;0;0;0;INATIVA
61538600000000;1;9/21/1989;COPERNOX INOXIDAVEIS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ANAI;33;3253040;VILA INDUSTRIAL;SAO PAULO;SP;BAIXADA;PRIVADO;-23,6093521;-46,5320263;0;1;0;0;0;0;0;INATIVA
4966440000000;1;3/25/2002;J DE OLIVEIRA MUNIZ PANIFICADORA ME;2135;EMPRESARIO INDIVIDUAL;PRACA DA SOLEDADE;53;55820000;CENTRO;LAGOA DO CARRO;PE;BAIXADA;PRIVADO;-7,844248;-35,3111011;0;0;0;0;0;0;0;INATIVA
64624500000000;1;10/02/1990;ARTHUR PEDRO FERREIRA ASSIS;2135;EMPRESARIO INDIVIDUAL;AVENIDA VEREADOR D PASSARINHO;1013;19807155;VL PRUDENCIANA;ASSIS;SP;BAIXADA;PRIVADO;-22,6710153;-50,4381695;0;0;0;0;0;0;0;INATIVA
77365800000000;1;6/20/1977;ACCACIO MOSCARDI;2135;EMPRESARIO INDIVIDUAL;AVENIDA PRINCIPAL;SN;87504616;SERRA DOS DOURADOS;UMUARAMA;PR;BAIXADA;PRIVADO;-23,7661064;-53,3206105;0;0;0;0;0;0;0;INATIVA
326297000000;1;11/30/1994;MARCI VICENTE PSCHEIDT ME;2135;EMPRESARIO INDIVIDUAL;RUA VITORINO BACELAR;223;89300000;CENTRO;MAFRA;SC;ATIVA;PRIVADO;-26,1117326;-49,8065079;0;0;0;0;0;0;LARANJA;BAIXA
14644600000000;1;10/13/2011;FRANCISCO ANTONIO CORREA DE APOIO ESCRITORIO ME;2135;EMPRESARIO INDIVIDUAL;ESTRADA BENEDITO CESARIO DE OLIVEIRA;588;6767280;VILA IASI;TABOAO DA SERRA;SP;ATIVA;PRIVADO;-23,6214512;-46,7888221;0;0;0;1;0;0;AMARELO;MEDIA
13629600000000;1;05/02/2011;MARLENE ALVES DE FREITAS ME;2135;EMPRESARIO INDIVIDUAL;RUA 6;SN;74633400;VILA OSVALDO ROSA;GOIANIA;GO;ATIVA;PRIVADO;-16,6591068;-49,278129;0;0;0;0;0;0;VERDE;ALTA
15581900000000;1;5/23/2012;CLAUDENIR MANOEL DE ARAUJO MEI;2135;EMPRESARIO INDIVIDUAL;RUA CUSTODIO NASCIMENTO;20;8380059;JARDIM ROSELI;SAO PAULO;SP;ATIVA;PRIVADO;-23,5948436;-46,4432643;0;0;0;1;0;1;AMARELO;MEDIA
3471230000000;1;10/26/1999;MOVEIS PORTUGUES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;TRECHO PORTUGUES;39;35300068;CENTRO;CARATINGA;MG;ATIVA;PRIVADO;-19,7896207;-42,1415419;0;0;0;0;0;0;AZUL;ALTA
6230510000000;1;4/23/2004;MERCADAO DE CARNES CACHOEIRINHA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA ITABERABA;5107;2739000;VILA N CACHOEIRINHA;SAO PAULO;SP;ATIVA;PRIVADO;-23,474187;-46,6693958;0;0;0;1;0;0;LARANJA;BAIXA
14894600000000;1;1/17/2012;JOSIAS ALVES DE CAMPOS MEI;2135;EMPRESARIO INDIVIDUAL;RUA DEDI BARICHELLO MONTAGNER;SN;85660000;CENTRO NORTE;DOIS VIZINHOS;PR;ATIVA;PRIVADO;-25,7464549;-53,0615734;0;0;0;1;0;1;AZUL;MEDIA
5438360000000;1;12/02/2002;IOLANDA CIRINO ME;2135;EMPRESARIO INDIVIDUAL;RUA GETULIO VARGAS;SN;58770000;CENTRO;COREMAS;PB;ATIVA;PRIVADO;-7,0190869;-37,9440765;0;0;0;0;0;0;AMARELO;MEDIA
13401500000000;1;3/21/2011;LAGOA LOTERIAS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA COMENDADOR ANTONIO ALVES;704;33600970;CENTRO;PEDRO LEOPOLDO;MG;ATIVA;PRIVADO;-19,6213368;-44,0415215;0;0;0;1;0;0;VERDE;ALTA
72834000000000;1;8/25/1966;MICHEL GEORGES MICHAELIDES ME;2135;EMPRESARIO INDIVIDUAL;RUA XV DE NOVEMBRO;51;16880000;CENTRO;VALPARAISO;SP;ATIVA;PRIVADO;-21,2254231;-50,8683504;0;0;0;1;0;0;VERDE;MEDIA
12481800000000;1;8/31/2010;GCR COMERCIO DE MERCADORIAS EM GERAL LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA DA SAUDADE;32;13150000;CHACARA HORIZONTE;COSMOPOLIS;SP;ATIVA;PRIVADO;-22,6482084;-47,1886192;0;0;0;1;0;0;AZUL;MEDIA
11771700000000;1;04/05/2010;ILHA COMERCIO DE ARTIGOS DE SURF LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA SC 405;112;88065000;CAMPECHE;FLORIANOPOLIS;SC;ATIVA;PRIVADO;-27,6619842;-48,501835;0;0;0;0;0;0;AZUL;MEDIA
10441300000000;1;10/30/2008;PORTAS PRONTAS BARRETO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DO RUSSEL;SN;74942470;JARDIM BURITI SERENO;APARECIDA DE GOIANIA;GO;ATIVA;PRIVADO;-16,820257;-49,2473044;0;2;0;1;0;0;VERDE;ALTA
10850500000000;1;5/14/2009;SG PROJETOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ALVES DE BRITO;141;88015440;CENTRO;FLORIANOPOLIS;SC;ATIVA;PRIVADO;-27,5859254;-48,5471612;0;0;0;0;0;0;VERDE;ALTA
10480400000000;0;02/01/2012;A R L DE SOUZA ROUPAS ME;2135;EMPRESARIO INDIVIDUAL;PRACA DOUTOR GAMA;476;16200003;CENTRO;BIRIGUI;SP;ATIVA;PRIVADO;-21,28913;-50,34124;0;0;0;1;0;0;VERDE;ALTA
15697300000000;1;06/01/2012;PET CAO PRODUTOS VETERINARIOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ALEIXO RODRIGUES DE QUEIROZ;840;75115010;VILA INDUSTRIAL;ANAPOLIS;GO;ATIVA;PRIVADO;-16,328546;-48,953403;0;0;0;0;0;0;AZUL;MEDIA
15217400000000;1;3/19/2012;RICARDO FIDELIS MELO ME;2135;EMPRESARIO INDIVIDUAL;FAZENDA MARACUJA;SN;35500970;AREA RURAL;DIVINOPOLIS;MG;ATIVA;PRIVADO;-20,1451261;-44,8916447;0;2;0;1;0;0;AZUL;ALTA
15220900000000;1;3/19/2012;JOAO BATISTA LIMA DA SILVA MEI;2135;EMPRESARIO INDIVIDUAL;RUA GRACIOSA FABRO;114;95055065;DIAMANTINO;CAXIAS DO SUL;RS;ATIVA;PRIVADO;-29,1557242;-51,1393047;0;0;0;1;0;1;AMARELO;MEDIA
15740700000000;1;12/01/2009;DIRETORIO DO PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO PMDB DO MUNICIPIO DE NOSSA SENHORA DE LOURDES;3271;ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO;RUA PEROLINA ARAUJO;166;49890000;CENTRO;NOSSA SENHORA DE LOURDES;SE;ATIVA;PUBLICO;-10,0776488;-37,0570297;0;0;0;0;0;0;AMARELO;MEDIA
8216970000000;0;8/16/2006;ALCIDES DOS SANTOS MOREIRA E OUTRA;4120;PRODUTOR RURAL PESSOA FISICA;SITIO MONTE AZUL;SN;16640000;DUAS PONTES;BALBINOS;SP;ATIVA;PRIVADO;-21,8967699;-49,3623695;0;0;0;0;0;0;VERDE;MEDIA
1995200000000;1;7/16/1997;BESTWAY LOCACOES E SERVICOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ALBINO B GABRIL;227;4727030;VILA CRUZEIRO;SAO PAULO;SP;ATIVA;PRIVADO;-23,6427249;-46,7134267;0;0;0;0;0;0;LARANJA;BAIXA
3391790000000;1;09/03/1999;GEDEAO LOURENCO DE SOUZA ME;2135;EMPRESARIO INDIVIDUAL;RUA APOL SATHLER;86;35040060;SANTA RITA;GOVERNADOR VALADARES;MG;ATIVA;PRIVADO;-18,8549317;-41,9559233;0;0;0;0;0;0;AZUL;ALTA
8457790000000;0;02/11/2010;ARY ANTONIO MADUREIRA;4120;PRODUTOR RURAL PESSOA FISICA;SITIO SAO BENEDITO;SN;19880000;AGUA DO FOGO;CANDIDO MOTA;SP;ATIVA;PRIVADO;-22,7466667;-50,3880476;0;0;0;0;0;0;VERDE;MEDIA
14222800000000;1;8/24/2011;ACADEMIA C 4 FITNESS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ANTONIO LOSSO;972;85055310;CONRADINHO;GUARAPUAVA;PR;ATIVA;PRIVADO;-25,3695058;-51,4636864;0;0;0;1;0;0;VERDE;MEDIA
7669930000000;1;09/01/2005;M A NOGUEIRA REPRESENTACOES COMERCIAIS ME;2135;EMPRESARIO INDIVIDUAL;RUA LONDRES;450;3731030;VILA LONDRINA;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5107859;-46,5360225;0;0;0;0;0;0;VERDE;INATIVA
6137180000000;1;2/19/2004;ESPACO CONHECIMENTO CONSULTORIA EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA HEITOR PENTEADO;1759;5437000;SUMAREZINHO;SAO PAULO;SP;ATIVA;PRIVADO;-23,5438399;-46,6943593;0;0;0;0;0;0;AZUL;MEDIA
1387360000000;1;8/23/1996;CONDOMINIO EDIFICIO ANDRAUS GOLDEN;3085;CONDOMINIO EDILICIO;RUA DESEMBARGADOR MOTTA;2308;80420190;CENTRO;CURITIBA;PR;ATIVA;PRIVADO;-25,435128;-49,2829662;0;0;0;0;0;0;VERDE;ALTA
9545300000000;1;4/29/2008;PARTIDO DA REPUBLICA PR DE RIACHO DE SANTANA;3271;ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO;AVENIDA DO AGRICULTOR;SN;46470000;SAO FELIX;RIACHO DE SANTANA;BA;ATIVA;PUBLICO;-13,6063873;-42,9400663;0;0;0;0;0;0;AMARELO;MEDIA
40484900000000;0;10/25/1994;JCE CONSULTORIA E PARTICIPACOES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;PRACA GAGO COUTINHO;SN;41510045;SAO CRISTOVAO;SALVADOR;BA;ATIVA;PRIVADO;-12,9141607;-38,336459;0;0;0;0;0;0;VERMELHO;MEDIA
48346000000000;1;01/11/1982;SEBASTIAO MIGUEL DE CAMPOS ME;2135;EMPRESARIO INDIVIDUAL;RUA DOUTOR ATALIBA LEONEL;225;18740000;CENTRO;TAQUARITUBA;SP;ATIVA;PRIVADO;-23,5334414;-49,2439031;0;0;0;1;0;0;VERDE;ALTA
13567000000000;1;04/11/2011;BUT COMERCIO DE ALIMENTOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA DOUTOR VITAL BRASIL;1108;5503000;BUTANTA;SAO PAULO;SP;ATIVA;PRIVADO;-23,5688671;-46,7147589;0;0;0;1;0;0;VERDE;ALTA
13598900000000;1;05/05/2011;EDEGAR PEREIRA MEI;2135;EMPRESARIO INDIVIDUAL;RUA MANUEL DE MACEDO;386;14030560;JARDIM PIRATININGA;RIBEIRAO PRETO;SP;BAIXADA;PRIVADO;-21,1830653;-47,8363908;0;0;0;0;0;0;VERDE;INATIVA
4056120000000;1;9/18/2000;ALZENIR SANTANA COMERCIO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DO URUGUAI;753;40454260;URUGUAI;SALVADOR;BA;ATIVA;PRIVADO;-12,9299892;-38,4924987;0;0;0;0;0;0;LARANJA;MEDIA
4841690000000;1;01/03/2002;CARRO FACIL VEICULOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CLAUDIONOR WANDERLEY;74;40301155;BOA VIAGEM;SALVADOR;BA;ATIVA;PRIVADO;-12,9303016;-38,5120363;0;0;0;0;0;0;AMARELO;MEDIA
66508100000000;1;4/16/1992;CONDOMINIO EDIFICIO ELIANA;3085;CONDOMINIO EDILICIO;AVENIDA MARECHAL HERMES;200;11700250;CANTO DO FORTE;PRAIA GRANDE;SP;ATIVA;PRIVADO;-24,0126477;-46,406233;0;0;0;0;0;0;VERDE;ALTA
11726300000000;1;3/15/2010;JAILSON BEZERRA PEREIRA ME;2135;EMPRESARIO INDIVIDUAL;RUA LUDGERO GUILHERME COSTA;111A;62790000;CENTRO;REDENCAO;CE;ATIVA;PRIVADO;-4,2238817;-38,7302215;0;1;0;1;0;0;VERDE;ALTA
11959300000000;1;5/18/2010;MARIZA CRISTIANE ALTHAUS MEI;2135;EMPRESARIO INDIVIDUAL;RUA FRANCISCO DE ASSIS;25;85022220;BOQUEIRAO;GUARAPUAVA;PR;ATIVA;PRIVADO;-25,4135668;-51,4746181;0;0;0;1;0;1;AMARELO;BAIXA
34481400000000;1;12/15/1988;OLIVEIRA & GARCIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOM PEDRO II;1499;76804027;SAO CRISTOVAO;PORTO VELHO;RO;ATIVA;PRIVADO;-8,760919;-63,8962021;0;0;0;0;0;0;AZUL;ALTA
12555100000000;1;9/20/2010;MARGARETE PEREIRA ARCENIO MEI;2135;EMPRESARIO INDIVIDUAL;RUA MARCILIO DIAS;380;88511570;VARZEA;LAGES;SC;ATIVA;PRIVADO;-27,8361769;-50,3106181;0;0;0;1;0;1;VERDE;MEDIA
7907570000000;1;3/22/2006;QUANTTO AGENCIA DE MARKETING LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA MENDEL;61;35702192;JK;SETE LAGOAS;MG;ATIVA;PRIVADO;-19,4204056;-44,2442282;0;0;0;1;0;0;AZUL;ALTA
1682360000000;1;02/05/1997;ELITON ALVES ME;2135;EMPRESARIO INDIVIDUAL;RUA DO MINUANO;223;79080520;JARDIM MARCOS ROBERTO;CAMPO GRANDE;MS;ATIVA;PRIVADO;-20,4855858;-54,6285346;0;1;0;0;0;0;LARANJA;BAIXA
8455770000000;1;10/30/2006;DILSON FERREIRA DOS SANTOS BRITAMENTO DE PEDRAS ME;2135;EMPRESARIO INDIVIDUAL;RODOVIA BA 52;900;47400000;ALFREDO HENRIQUE SAMPAIO;XIQUE XIQUE;BA;ATIVA;PRIVADO;-10,8234273;-42,724969;0;1;0;0;0;0;AZUL;ALTA
74034300000000;1;12/30/1993;ELETRO FRIO ESTRELA DA LIBERDADE LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA INDUSTRIAL;180;26021150;POSSE;NOVA IGUACU;RJ;ATIVA;PRIVADO;-22,7319933;-43,4554915;0;0;0;0;0;0;LARANJA;MEDIA
14672100000000;1;11/24/2011;SEBASTIANA APARECIDA MEI;2135;EMPRESARIO INDIVIDUAL;RUA VICENTE FRANCO TOLENTINO;132;3982180;PARQUE SANTA MADALENA;SAO PAULO;SP;ATIVA;PRIVADO;-23,6125469;-46,506455;0;0;0;1;0;1;AMARELO;MEDIA
2521640000000;1;5/14/1998;ADRIANA RESENDE LOPES ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA ROBERT KENNEDY;3073;9860122;JARDIM BRASILANDIA;SAO BERNARDO DO CAMPO;SP;ATIVA;PRIVADO;-23,7177081;-46,5732203;0;0;0;1;0;0;VERMELHO;MEDIA
14133500000000;1;8/17/2011;ORLANDO PINHO GUIMARAES ME;2135;EMPRESARIO INDIVIDUAL;PRACA VEREADOR JOSE MARQUES BORGES;78;46220000;CENTRO;RIO DO ANTONIO;BA;ATIVA;PRIVADO;-14,4075968;-42,0724884;0;0;0;1;0;0;AZUL;ALTA
6021070000000;1;11/12/2003;MARCIA R LIMA AUTOMOVEIS ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA PRESIDENTE ARTHUR DA SILVA BERNARDES;560;80320300;SANTA QUITERIA;CURITIBA;PR;ATIVA;PRIVADO;-25,4572615;-49,3034942;0;0;0;0;0;0;AZUL;MEDIA
7784990000000;1;01/05/2006;FARLEY SILVA LEITE ME;2135;EMPRESARIO INDIVIDUAL;RUA FREI EUSTAQUIO;52A;39400612;SAO JUDAS TADEU;MONTES CLAROS;MG;ATIVA;PRIVADO;-16,7473624;-43,8609503;0;0;0;0;0;0;AZUL;ALTA
14550600000000;1;11/01/2011;WELLINGTON ALVES DE LIMA MEI;2135;EMPRESARIO INDIVIDUAL;RUA JOAO DE SIQUEIRA AFONSO;281;8452000;LAJEADO;SAO PAULO;SP;ATIVA;PRIVADO;-23,5379837;-46,3959428;0;0;0;1;0;1;AMARELO;MEDIA
14570600000000;1;10/24/2011;S A R BANSI ME;2135;EMPRESARIO INDIVIDUAL;RUA WILSON TRONCOSO;958;16204155;RESIDENCIAL ALVORADA;BIRIGUI;SP;ATIVA;PRIVADO;-21,2915055;-50,3436312;0;0;0;1;0;0;AMARELO;MEDIA
1052750000000;0;1/31/1973;ASAS DE SOCORRO;3999;ASSOCIACAO PRIVADA;RUA FRANCISCO VALOIS;SN;75104280;SETOR INDUSTRIAL AEROPORTO;ANAPOLIS;GO;ATIVA;PRIVADO;-16,3596741;-48,9269257;0;0;0;0;0;0;VERDE;ALTA
9353200000000;1;02/08/2008;B P GONSIORKIEWICZ ME;2135;EMPRESARIO INDIVIDUAL;RUA PARAIBA;SN;47850000;CENTRO;LUIS EDUARDO MAGALHAES;BA;ATIVA;PRIVADO;-12,079662;-45,7988017;0;0;0;1;0;0;VERDE;ALTA
9102760000000;1;5/28/2007;I DE L MOREIRA DE MORAES CALCADOS ME;2135;EMPRESARIO INDIVIDUAL;RUA ALFREDO SCHURIG;67;12327005;CENTRO;JACAREI;SP;ATIVA;PRIVADO;-23,305827;-45,9691692;0;0;0;0;0;0;AMARELO;BAIXA
9310730000000;1;01/10/2008;CLINICA ODONTOLOGICA ODONTOSAUDE LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA F;386;68515000;UNIAO;PARAUAPEBAS;PA;ATIVA;PRIVADO;-6,0686758;-49,9050556;0;0;0;0;0;0;VERDE;ALTA
8374340000000;1;10/20/2006;SALUSTIANO JOAQUIM TONCHIS;4120;PRODUTOR RURAL PESSOA FISICA;ESTRADA MUNICIPAL TURIUBA A MONCOES;0;15280000;PALMEIRAS;TURIUBA;SP;ATIVA;PRIVADO;-20,9475914;-50,1104467;0;0;0;0;1;0;AMARELO;MEDIA
8225680000000;1;08/04/2006;RAFAELA DE O G ELIAS CALHAS EIRELI ME;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RUA ALIADOS;484;14080570;CAMPOS ELISEOS;RIBEIRAO PRETO;SP;ATIVA;PRIVADO;-21,1502253;-47,8020031;0;1;0;1;0;0;VERDE;ALTA
13865300000000;0;3/20/2012;HOKKAI COMERCIO E SERVICOS DE ALIMENTACAO EIRELI EPP;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RUA DEPUTADO LACERDA FRANCO;553;5418001;PINHEIROS;SAO PAULO;SP;ATIVA;PRIVADO;-23,5607191;-46,6926222;0;0;0;1;0;0;VERDE;MEDIA
15296800000000;1;3/30/2012;PALOMA VEBER SOETHE MEI;2135;EMPRESARIO INDIVIDUAL;RUA FRANCISCO KNABBEM;SN;88735000;TERMAS DO GRAVATAL;GRAVATAL;SC;ATIVA;PRIVADO;-28,3212662;-49,0431687;0;0;0;1;0;1;VERDE;MEDIA
8402130000000;1;10/27/2006;MARIA EMILIA APARECIDA VIANA;4120;PRODUTOR RURAL PESSOA FISICA;SITIO SINAI;SN;19470000;CAMPINAL;PRESIDENTE EPITACIO;SP;ATIVA;PRIVADO;-21,7668575;-52,1096427;0;0;0;0;0;0;AMARELO;MEDIA
59121600000000;1;6/23/1988;COMERCIAL T PAULISTA EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA OTTO BAUMGART;500;2049000;VILA GUILHERME;SAO PAULO;SP;ATIVA;PRIVADO;-23,5144575;-46,615003;0;0;0;1;0;0;VERDE;ALTA
92112300000000;1;05/03/1988;C A S GONCALVES ME;2135;EMPRESARIO INDIVIDUAL;RUA PC ALEXANDRITA;205;94431700;LOTEAMENTO ELDORADO;VIAMAO;RS;ATIVA;PRIVADO;-30,0722165;-51,0969571;0;1;0;0;0;0;AZUL;MEDIA
8661340000000;1;2/15/2007;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO TERTIUS DINAMICO;2224;CLUBE FUNDO DE INVESTIMENTO;PRAIA DE BOTAFOGO;501;22250040;BOTAFOGO;RIO DE JANEIRO;RJ;BAIXADA;PRIVADO;-22,9504707;-43,180611;0;0;0;0;0;0;0;INATIVA
14577100000000;1;11/07/2011;MARCIO LUIZ BATISTA MEI;2135;EMPRESARIO INDIVIDUAL;RUA MARIA FRANCISCA PEREIRA;50;17064430;PARQUE ROOSEVELT;BAURU;SP;ATIVA;PRIVADO;-22,3008094;-49,0942451;0;1;0;1;0;1;AMARELO;MEDIA
14797400000000;1;10/25/2011;OMEGA GESTORA DE RECURSOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA SAO GABRIEL;477;1435001;JARDIM PAULISTA;SAO PAULO;SP;ATIVA;PRIVADO;-23,5787839;-46,6709915;0;0;0;0;0;0;VERDE;ALTA
16700800000000;1;8/15/2012;ELEICAO 2012 WILSON MARINHO DE CARVALHO VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA CORONEL LIMA ROCHA;628;57055502;PINHEIRO;MACEIO;AL;BAIXADA;PRIVADO;-9,6386866;-35,7414187;0;0;0;0;0;0;0;INATIVA
14581500000000;1;11/07/2011;ELMA VIVIANE PAIVA AMORIM MEI;2135;EMPRESARIO INDIVIDUAL;RUA JOAO PINTO DE OLIVEIRA;480;2849110;JARDIM GUARANI;SAO PAULO;SP;ATIVA;PRIVADO;-23,4613552;-46,6877888;0;0;0;1;0;1;AMARELO;BAIXA
15309200000000;1;04/03/2012;MARESIA PESCADOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;ESTRADA AMELIA B DOS SANTOS;113;88380000;MORRETES;BALNEARIO PICARRAS;SC;ATIVA;PRIVADO;-26,7684656;-48,6804184;0;0;0;0;0;0;AMARELO;BAIXA
14384800000000;1;9/30/2011;MARIA NATIVIDADE DE MELO VESELICH MEI;2135;EMPRESARIO INDIVIDUAL;RUA HELIO DE OLIVEIRA;67;40265020;SANTA TERESA;SALVADOR;BA;BAIXADA;PRIVADO;-12,9767211;-38,4839218;0;0;0;0;0;0;VERDE;INATIVA
7104110000000;0;6/23/2006;CENTRO DE FORMACAO DE CONDUTORES SOLUCAO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA EMILIO TEODORO SILVA;30;37418000;CENTRO;SAO THOME DAS LETRAS;MG;ATIVA;PRIVADO;-21,7218513;-44,983291;0;0;0;1;0;0;VERDE;ALTA
15797900000000;1;6/28/2012;FABIANA SOUSA PONTES DO AMARAL MEI;2135;EMPRESARIO INDIVIDUAL;RUA PROFESSOR SA NUNES;24;21231030;IRAJA;RIO DE JANEIRO;RJ;ATIVA;PRIVADO;-22,8305297;-43,323059;0;0;0;1;0;1;VERDE;MEDIA
89809100000000;1;05/08/1979;OCLIDES ANTONIO MICHELON E FILHAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA PEDRO PINTO DE SOUZA;108;99700096;CENTRO;ERECHIM;RS;BAIXADA;PRIVADO;-27,6365829;-52,2744942;0;0;0;0;0;0;0;INATIVA
88740700000000;1;07/11/1983;MARIA T P LEIRIA;2135;EMPRESARIO INDIVIDUAL;ALAMEDA G;162;91220580;NOVA RESTINGA;PORTO ALEGRE;RS;BAIXADA;PRIVADO;-30,0928313;-51,2441011;0;0;0;0;0;0;0;INATIVA
88485700000000;1;11/12/1976;KOLLER CIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA GERMANO HOFFMANN;199;99700036;CENTRO;ERECHIM;RS;BAIXADA;PRIVADO;-27,6298583;-52,2790545;0;0;0;0;0;0;0;INATIVA
29190600000000;1;7/30/1975;ARMARINHO FIGUEIREDO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SILVA VASCONCELLOS;362;28970000;CENTRO;ARARUAMA;RJ;BAIXADA;PRIVADO;-22,8636192;-42,3336313;0;0;0;0;0;0;0;INATIVA
51444600000000;1;5/29/1985;TEMPLO DE UMBANDA SAO SEBASTIAO;3999;ASSOCIACAO PRIVADA;RUA JOAO ANTONIO OLIVEIRA;50;6900000;VALFLOR;EMBU GUACU;SP;BAIXADA;PRIVADO;-23,7535997;-46,8003458;0;0;0;0;0;0;0;INATIVA
60124800000000;1;09/05/1989;DORALICE DA GRACA CAMPOS;4014;EMPRESA INDIVIDUAL IMOBILIARIA;AVENIDA FEIRA DE SANTANA;150;12238000;JARDIM VALE DO SOL;SAO JOSE DOS CAMPOS;SP;BAIXADA;PRIVADO;-23,256287;-45,9118653;0;0;0;0;0;0;0;INATIVA
50962800000000;1;8/13/1982;TECELAGEM DORA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ABOLICAO;1028;13466280;VILA SANTA CATARINA;AMERICANA;SP;BAIXADA;PRIVADO;-22,7513369;-47,3316866;0;0;0;0;0;0;0;INATIVA
56609700000000;1;10/31/1986;IETE TERESINHA BELING INGLESE;2135;EMPRESARIO INDIVIDUAL;RUA DOUTOR SHIGEO MORI;1390;13024500;BARAO GERALDO;CAMPINAS;SP;BAIXADA;PRIVADO;-22,8218421;-47,0721005;0;0;0;0;0;0;0;INATIVA
